Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Thu Jan 19 2017,8:30 pm,Denver Nuggets,,San Antonio Spurs,,,,
Fri Jan 20 2017,8:00 pm,Chicago Bulls,,Atlanta Hawks,,,,
Fri Jan 20 2017,7:00 pm,Toronto Raptors,,Charlotte Hornets,,,,
Fri Jan 20 2017,8:30 pm,Utah Jazz,,Dallas Mavericks,,,,
Fri Jan 20 2017,8:00 pm,Golden State Warriors,,Houston Rockets,,,,
Fri Jan 20 2017,10:30 pm,Indiana Pacers,,Los Angeles Lakers,,,,
Fri Jan 20 2017,8:00 pm,Sacramento Kings,,Memphis Grizzlies,,,,
Fri Jan 20 2017,8:00 pm,Brooklyn Nets,,New Orleans Pelicans,,,,
Fri Jan 20 2017,7:00 pm,Milwaukee Bucks,,Orlando Magic,,,,
Fri Jan 20 2017,7:00 pm,Portland Trail Blazers,,Philadelphia 76ers,,,,
Sat Jan 21 2017,7:00 pm,Philadelphia 76ers,,Atlanta Hawks,,,,
Sat Jan 21 2017,5:00 pm,Portland Trail Blazers,,Boston Celtics,,,,
Sat Jan 21 2017,9:00 pm,Sacramento Kings,,Chicago Bulls,,,,
Sat Jan 21 2017,7:00 pm,Brooklyn Nets,,Charlotte Hornets,,,,
Sat Jan 21 2017,8:30 pm,San Antonio Spurs,,Cleveland Cavaliers,,,,
Sat Jan 21 2017,9:00 pm,Los Angeles Clippers,,Denver Nuggets,,,,
Sat Jan 21 2017,6:00 pm,Washington Wizards,,Detroit Pistons,,,,
Sat Jan 21 2017,8:00 pm,Houston Rockets,,Memphis Grizzlies,,,,
Sat Jan 21 2017,7:30 pm,Milwaukee Bucks,,Miami Heat,,,,
Sat Jan 21 2017,7:30 pm,Phoenix Suns,,New York Knicks,,,,
Sat Jan 21 2017,9:00 pm,Indiana Pacers,,Utah Jazz,,,,
Sun Jan 22 2017,3:30 pm,Los Angeles Lakers,,Dallas Mavericks,,,,
Sun Jan 22 2017,7:00 pm,Denver Nuggets,,Minnesota Timberwolves,,,,
Sun Jan 22 2017,12:00 pm,Golden State Warriors,,Orlando Magic,,,,
Sun Jan 22 2017,6:00 pm,Phoenix Suns,,Toronto Raptors,,,,
Mon Jan 23 2017,7:30 pm,Los Angeles Clippers,,Atlanta Hawks,,,,
Mon Jan 23 2017,7:30 pm,San Antonio Spurs,,Brooklyn Nets,,,,
Mon Jan 23 2017,7:00 pm,Washington Wizards,,Charlotte Hornets,,,,
Mon Jan 23 2017,7:30 pm,Sacramento Kings,,Detroit Pistons,,,,
Mon Jan 23 2017,8:00 pm,New York Knicks,,Indiana Pacers,,,,
Mon Jan 23 2017,7:30 pm,Golden State Warriors,,Miami Heat,,,,
Mon Jan 23 2017,8:00 pm,Houston Rockets,,Milwaukee Bucks,,,,
Mon Jan 23 2017,8:00 pm,Cleveland Cavaliers,,New Orleans Pelicans,,,,
Mon Jan 23 2017,9:00 pm,Oklahoma City Thunder,,Utah Jazz,,,,
Tue Jan 24 2017,9:00 pm,Utah Jazz,,Denver Nuggets,,,,
Tue Jan 24 2017,7:00 pm,Chicago Bulls,,Orlando Magic,,,,
Tue Jan 24 2017,7:00 pm,Los Angeles Clippers,,Philadelphia 76ers,,,,
Tue Jan 24 2017,9:00 pm,Minnesota Timberwolves,,Phoenix Suns,,,,
Tue Jan 24 2017,7:00 pm,San Antonio Spurs,,Toronto Raptors,,,,
Tue Jan 24 2017,7:00 pm,Boston Celtics,,Washington Wizards,,,,
Wed Jan 25 2017,7:30 pm,Houston Rockets,,Boston Celtics,,,,
Wed Jan 25 2017,7:30 pm,Miami Heat,,Brooklyn Nets,,,,
Wed Jan 25 2017,8:00 pm,Atlanta Hawks,,Chicago Bulls,,,,
Wed Jan 25 2017,8:00 pm,Golden State Warriors,,Charlotte Hornets,,,,
Wed Jan 25 2017,7:00 pm,Sacramento Kings,,Cleveland Cavaliers,,,,
Wed Jan 25 2017,8:30 pm,New York Knicks,,Dallas Mavericks,,,,
Wed Jan 25 2017,8:00 pm,Toronto Raptors,,Memphis Grizzlies,,,,
Wed Jan 25 2017,8:00 pm,Philadelphia 76ers,,Milwaukee Bucks,,,,
Wed Jan 25 2017,8:00 pm,Oklahoma City Thunder,,New Orleans Pelicans,,,,
Wed Jan 25 2017,10:30 pm,Los Angeles Lakers,,Portland Trail Blazers,,,,
Thu Jan 26 2017,9:00 pm,Phoenix Suns,,Denver Nuggets,,,,
Thu Jan 26 2017,8:00 pm,Indiana Pacers,,Minnesota Timberwolves,,,,
Thu Jan 26 2017,8:00 pm,Dallas Mavericks,,Oklahoma City Thunder,,,,
Thu Jan 26 2017,10:30 pm,Los Angeles Lakers,,Utah Jazz,,,,
Fri Jan 27 2017,8:00 pm,Washington Wizards,,Atlanta Hawks,,,,
Fri Jan 27 2017,7:30 pm,Orlando Magic,,Boston Celtics,,,,
Fri Jan 27 2017,8:00 pm,Miami Heat,,Chicago Bulls,,,,
Fri Jan 27 2017,7:30 pm,Brooklyn Nets,,Cleveland Cavaliers,,,,
Fri Jan 27 2017,7:00 pm,Sacramento Kings,,Indiana Pacers,,,,
Fri Jan 27 2017,8:00 pm,San Antonio Spurs,,New Orleans Pelicans,,,,
Fri Jan 27 2017,7:30 pm,Charlotte Hornets,,New York Knicks,,,,
Fri Jan 27 2017,7:00 pm,Houston Rockets,,Philadelphia 76ers,,,,
Fri Jan 27 2017,10:00 pm,Memphis Grizzlies,,Portland Trail Blazers,,,,
Fri Jan 27 2017,7:30 pm,Milwaukee Bucks,,Toronto Raptors,,,,
Sat Jan 28 2017,7:00 pm,Sacramento Kings,,Charlotte Hornets,,,,
Sat Jan 28 2017,8:30 pm,Los Angeles Clippers,,Golden State Warriors,,,,
Sat Jan 28 2017,7:30 pm,Detroit Pistons,,Miami Heat,,,,
Sat Jan 28 2017,8:00 pm,Boston Celtics,,Milwaukee Bucks,,,,
Sat Jan 28 2017,9:00 pm,Brooklyn Nets,,Minnesota Timberwolves,,,,
Sat Jan 28 2017,9:00 pm,Denver Nuggets,,Phoenix Suns,,,,
Sat Jan 28 2017,9:00 pm,Memphis Grizzlies,,Utah Jazz,,,,
Sun Jan 29 2017,3:00 pm,New York Knicks,,Atlanta Hawks,,,,
Sun Jan 29 2017,7:00 pm,Philadelphia 76ers,,Chicago Bulls,,,,
Sun Jan 29 2017,3:30 pm,Oklahoma City Thunder,,Cleveland Cavaliers,,,,
Sun Jan 29 2017,6:00 pm,Houston Rockets,,Indiana Pacers,,,,
Sun Jan 29 2017,6:00 pm,Washington Wizards,,New Orleans Pelicans,,,,
Sun Jan 29 2017,9:00 pm,Golden State Warriors,,Portland Trail Blazers,,,,
Sun Jan 29 2017,7:00 pm,Dallas Mavericks,,San Antonio Spurs,,,,
Sun Jan 29 2017,6:00 pm,Orlando Magic,,Toronto Raptors,,,,
Mon Jan 30 2017,8:00 pm,Detroit Pistons,,Boston Celtics,,,,
Mon Jan 30 2017,8:30 pm,Cleveland Cavaliers,,Dallas Mavericks,,,,
Mon Jan 30 2017,7:30 pm,Brooklyn Nets,,Miami Heat,,,,
Mon Jan 30 2017,8:00 pm,Orlando Magic,,Minnesota Timberwolves,,,,
Mon Jan 30 2017,10:30 pm,Memphis Grizzlies,,Phoenix Suns,,,,
Tue Jan 31 2017,8:00 pm,Sacramento Kings,,Houston Rockets,,,,
Tue Jan 31 2017,10:30 pm,Denver Nuggets,,Los Angeles Lakers,,,,
Tue Jan 31 2017,10:00 pm,Charlotte Hornets,,Portland Trail Blazers,,,,
Tue Jan 31 2017,8:30 pm,Oklahoma City Thunder,,San Antonio Spurs,,,,
Tue Jan 31 2017,7:30 pm,New Orleans Pelicans,,Toronto Raptors,,,,
Tue Jan 31 2017,7:00 pm,New York Knicks,,Washington Wizards,,,,
Wed Feb 1 2017,7:30 pm,Toronto Raptors,,Boston Celtics,,,,
Wed Feb 1 2017,7:30 pm,New York Knicks,,Brooklyn Nets,,,,
Wed Feb 1 2017,7:00 pm,Minnesota Timberwolves,,Cleveland Cavaliers,,,,
Wed Feb 1 2017,8:30 pm,Philadelphia 76ers,,Dallas Mavericks,,,,
Wed Feb 1 2017,9:00 pm,Memphis Grizzlies,,Denver Nuggets,,,,
Wed Feb 1 2017,7:30 pm,New Orleans Pelicans,,Detroit Pistons,,,,
Wed Feb 1 2017,10:30 pm,Charlotte Hornets,,Golden State Warriors,,,,
Wed Feb 1 2017,7:30 pm,Atlanta Hawks,,Miami Heat,,,,
Wed Feb 1 2017,9:30 pm,Chicago Bulls,,Oklahoma City Thunder,,,,
Wed Feb 1 2017,7:00 pm,Indiana Pacers,,Orlando Magic,,,,
Wed Feb 1 2017,9:00 pm,Los Angeles Clippers,,Phoenix Suns,,,,
Wed Feb 1 2017,9:00 pm,Milwaukee Bucks,,Utah Jazz,,,,
Thu Feb 2 2017,8:00 pm,Atlanta Hawks,,Houston Rockets,,,,
Thu Feb 2 2017,10:30 pm,Golden State Warriors,,Los Angeles Clippers,,,,
Thu Feb 2 2017,8:30 pm,Philadelphia 76ers,,San Antonio Spurs,,,,
Thu Feb 2 2017,7:00 pm,Los Angeles Lakers,,Washington Wizards,,,,
Fri Feb 3 2017,8:00 pm,Los Angeles Lakers,,Boston Celtics,,,,
Fri Feb 3 2017,7:30 pm,Indiana Pacers,,Brooklyn Nets,,,,
Fri Feb 3 2017,9:00 pm,Milwaukee Bucks,,Denver Nuggets,,,,
Fri Feb 3 2017,7:30 pm,Minnesota Timberwolves,,Detroit Pistons,,,,
Fri Feb 3 2017,8:00 pm,Chicago Bulls,,Houston Rockets,,,,
Fri Feb 3 2017,8:00 pm,Memphis Grizzlies,,Oklahoma City Thunder,,,,
Fri Feb 3 2017,7:00 pm,Toronto Raptors,,Orlando Magic,,,,
Fri Feb 3 2017,10:30 pm,Dallas Mavericks,,Portland Trail Blazers,,,,
Fri Feb 3 2017,10:30 pm,Phoenix Suns,,Sacramento Kings,,,,
Sat Feb 4 2017,7:00 pm,Orlando Magic,,Atlanta Hawks,,,,
Sat Feb 4 2017,7:00 pm,Detroit Pistons,,Indiana Pacers,,,,
Sat Feb 4 2017,7:30 pm,Philadelphia 76ers,,Miami Heat,,,,
Sat Feb 4 2017,9:00 pm,Memphis Grizzlies,,Minnesota Timberwolves,,,,
Sat Feb 4 2017,8:30 pm,Cleveland Cavaliers,,New York Knicks,,,,
Sat Feb 4 2017,9:00 pm,Milwaukee Bucks,,Phoenix Suns,,,,
Sat Feb 4 2017,10:30 pm,Golden State Warriors,,Sacramento Kings,,,,
Sat Feb 4 2017,9:00 pm,Denver Nuggets,,San Antonio Spurs,,,,
Sat Feb 4 2017,9:00 pm,Charlotte Hornets,,Utah Jazz,,,,
Sat Feb 4 2017,7:00 pm,New Orleans Pelicans,,Washington Wizards,,,,
Sun Feb 5 2017,2:00 pm,Los Angeles Clippers,,Boston Celtics,,,,
Sun Feb 5 2017,12:00 pm,Toronto Raptors,,Brooklyn Nets,,,,
Sun Feb 5 2017,3:00 pm,Portland Trail Blazers,,Oklahoma City Thunder,,,,
Mon Feb 6 2017,7:30 pm,Utah Jazz,,Atlanta Hawks,,,,
Mon Feb 6 2017,9:00 pm,Dallas Mavericks,,Denver Nuggets,,,,
Mon Feb 6 2017,7:30 pm,Philadelphia 76ers,,Detroit Pistons,,,,
Mon Feb 6 2017,7:00 pm,Oklahoma City Thunder,,Indiana Pacers,,,,
Mon Feb 6 2017,9:30 pm,San Antonio Spurs,,Memphis Grizzlies,,,,
Mon Feb 6 2017,8:00 pm,Miami Heat,,Minnesota Timberwolves,,,,
Mon Feb 6 2017,8:00 pm,Phoenix Suns,,New Orleans Pelicans,,,,
Mon Feb 6 2017,7:00 pm,Los Angeles Lakers,,New York Knicks,,,,
Mon Feb 6 2017,10:30 pm,Chicago Bulls,,Sacramento Kings,,,,
Mon Feb 6 2017,7:30 pm,Los Angeles Clippers,,Toronto Raptors,,,,
Mon Feb 6 2017,7:00 pm,Cleveland Cavaliers,,Washington Wizards,,,,
Tue Feb 7 2017,7:00 pm,Brooklyn Nets,,Charlotte Hornets,,,,
Tue Feb 7 2017,8:30 pm,Portland Trail Blazers,,Dallas Mavericks,,,,
Tue Feb 7 2017,8:00 pm,Orlando Magic,,Houston Rockets,,,,
Wed Feb 8 2017,7:30 pm,Denver Nuggets,,Atlanta Hawks,,,,
Wed Feb 8 2017,7:30 pm,Washington Wizards,,Brooklyn Nets,,,,
Wed Feb 8 2017,7:30 pm,Los Angeles Lakers,,Detroit Pistons,,,,
Wed Feb 8 2017,10:30 pm,Chicago Bulls,,Golden State Warriors,,,,
Wed Feb 8 2017,7:00 pm,Cleveland Cavaliers,,Indiana Pacers,,,,
Wed Feb 8 2017,8:00 pm,Phoenix Suns,,Memphis Grizzlies,,,,
Wed Feb 8 2017,8:00 pm,Miami Heat,,Milwaukee Bucks,,,,
Wed Feb 8 2017,8:00 pm,Toronto Raptors,,Minnesota Timberwolves,,,,
Wed Feb 8 2017,8:00 pm,Utah Jazz,,New Orleans Pelicans,,,,
Wed Feb 8 2017,8:00 pm,Los Angeles Clippers,,New York Knicks,,,,
Wed Feb 8 2017,7:00 pm,San Antonio Spurs,,Philadelphia 76ers,,,,
Wed Feb 8 2017,10:30 pm,Boston Celtics,,Sacramento Kings,,,,
Thu Feb 9 2017,7:00 pm,Houston Rockets,,Charlotte Hornets,,,,
Thu Feb 9 2017,8:30 pm,Utah Jazz,,Dallas Mavericks,,,,
Thu Feb 9 2017,8:00 pm,Cleveland Cavaliers,,Oklahoma City Thunder,,,,
Thu Feb 9 2017,7:00 pm,Philadelphia 76ers,,Orlando Magic,,,,
Thu Feb 9 2017,10:30 pm,Boston Celtics,,Portland Trail Blazers,,,,
Fri Feb 10 2017,7:30 pm,Miami Heat,,Brooklyn Nets,,,,
Fri Feb 10 2017,7:30 pm,San Antonio Spurs,,Detroit Pistons,,,,
Fri Feb 10 2017,8:00 pm,Golden State Warriors,,Memphis Grizzlies,,,,
Fri Feb 10 2017,8:00 pm,Los Angeles Lakers,,Milwaukee Bucks,,,,
Fri Feb 10 2017,8:00 pm,New Orleans Pelicans,,Minnesota Timberwolves,,,,
Fri Feb 10 2017,7:30 pm,Denver Nuggets,,New York Knicks,,,,
Fri Feb 10 2017,10:30 pm,Chicago Bulls,,Phoenix Suns,,,,
Fri Feb 10 2017,10:30 pm,Atlanta Hawks,,Sacramento Kings,,,,
Fri Feb 10 2017,8:00 pm,Indiana Pacers,,Washington Wizards,,,,
Sat Feb 11 2017,5:00 pm,Los Angeles Clippers,,Charlotte Hornets,,,,
Sat Feb 11 2017,7:30 pm,Denver Nuggets,,Cleveland Cavaliers,,,,
Sat Feb 11 2017,9:00 pm,Orlando Magic,,Dallas Mavericks,,,,
Sat Feb 11 2017,8:00 pm,Phoenix Suns,,Houston Rockets,,,,
Sat Feb 11 2017,7:00 pm,Milwaukee Bucks,,Indiana Pacers,,,,
Sat Feb 11 2017,8:30 pm,Golden State Warriors,,Oklahoma City Thunder,,,,
Sat Feb 11 2017,7:30 pm,Miami Heat,,Philadelphia 76ers,,,,
Sat Feb 11 2017,10:00 pm,Boston Celtics,,Utah Jazz,,,,
Sun Feb 12 2017,3:30 pm,Chicago Bulls,,Minnesota Timberwolves,,,,
Sun Feb 12 2017,3:30 pm,San Antonio Spurs,,New York Knicks,,,,
Sun Feb 12 2017,9:00 pm,New Orleans Pelicans,,Sacramento Kings,,,,
Sun Feb 12 2017,6:00 pm,Detroit Pistons,,Toronto Raptors,,,,
Mon Feb 13 2017,7:30 pm,Memphis Grizzlies,,Brooklyn Nets,,,,
Mon Feb 13 2017,7:00 pm,Philadelphia 76ers,,Charlotte Hornets,,,,
Mon Feb 13 2017,8:30 pm,Boston Celtics,,Dallas Mavericks,,,,
Mon Feb 13 2017,9:00 pm,Golden State Warriors,,Denver Nuggets,,,,
Mon Feb 13 2017,8:00 pm,San Antonio Spurs,,Indiana Pacers,,,,
Mon Feb 13 2017,7:30 pm,Orlando Magic,,Miami Heat,,,,
Mon Feb 13 2017,8:00 pm,Detroit Pistons,,Milwaukee Bucks,,,,
Mon Feb 13 2017,9:00 pm,New Orleans Pelicans,,Phoenix Suns,,,,
Mon Feb 13 2017,10:30 pm,Atlanta Hawks,,Portland Trail Blazers,,,,
Mon Feb 13 2017,9:00 pm,Los Angeles Clippers,,Utah Jazz,,,,
Mon Feb 13 2017,7:00 pm,Oklahoma City Thunder,,Washington Wizards,,,,
Tue Feb 14 2017,8:00 pm,Toronto Raptors,,Chicago Bulls,,,,
Tue Feb 14 2017,10:30 pm,Sacramento Kings,,Los Angeles Lakers,,,,
Tue Feb 14 2017,8:00 pm,Cleveland Cavaliers,,Minnesota Timberwolves,,,,
Wed Feb 15 2017,7:30 pm,Philadelphia 76ers,,Boston Celtics,,,,
Wed Feb 15 2017,7:30 pm,Milwaukee Bucks,,Brooklyn Nets,,,,
Wed Feb 15 2017,7:00 pm,Indiana Pacers,,Cleveland Cavaliers,,,,
Wed Feb 15 2017,9:00 pm,Minnesota Timberwolves,,Denver Nuggets,,,,
Wed Feb 15 2017,7:30 pm,Dallas Mavericks,,Detroit Pistons,,,,
Wed Feb 15 2017,10:30 pm,Sacramento Kings,,Golden State Warriors,,,,
Wed Feb 15 2017,8:00 pm,Miami Heat,,Houston Rockets,,,,
Wed Feb 15 2017,10:30 pm,Atlanta Hawks,,Los Angeles Clippers,,,,
Wed Feb 15 2017,8:00 pm,New Orleans Pelicans,,Memphis Grizzlies,,,,
Wed Feb 15 2017,9:30 pm,New York Knicks,,Oklahoma City Thunder,,,,
Wed Feb 15 2017,7:00 pm,San Antonio Spurs,,Orlando Magic,,,,
Wed Feb 15 2017,9:00 pm,Los Angeles Lakers,,Phoenix Suns,,,,
Wed Feb 15 2017,7:30 pm,Charlotte Hornets,,Toronto Raptors,,,,
Wed Feb 15 2017,9:00 pm,Portland Trail Blazers,,Utah Jazz,,,,
Thu Feb 16 2017,8:00 pm,Boston Celtics,,Chicago Bulls,,,,
Thu Feb 16 2017,7:00 pm,Washington Wizards,,Indiana Pacers,,,,
Thu Feb 23 2017,8:00 pm,New York Knicks,,Cleveland Cavaliers,,,,
Thu Feb 23 2017,7:30 pm,Charlotte Hornets,,Detroit Pistons,,,,
Thu Feb 23 2017,10:30 pm,Los Angeles Clippers,,Golden State Warriors,,,,
Thu Feb 23 2017,8:00 pm,Houston Rockets,,New Orleans Pelicans,,,,
Thu Feb 23 2017,7:00 pm,Portland Trail Blazers,,Orlando Magic,,,,
Thu Feb 23 2017,10:30 pm,Denver Nuggets,,Sacramento Kings,,,,
Fri Feb 24 2017,8:00 pm,Miami Heat,,Atlanta Hawks,,,,
Fri Feb 24 2017,8:00 pm,Phoenix Suns,,Chicago Bulls,,,,
Fri Feb 24 2017,9:00 pm,Brooklyn Nets,,Denver Nuggets,,,,
Fri Feb 24 2017,7:00 pm,Memphis Grizzlies,,Indiana Pacers,,,,
Fri Feb 24 2017,10:30 pm,San Antonio Spurs,,Los Angeles Clippers,,,,
Fri Feb 24 2017,8:00 pm,Utah Jazz,,Milwaukee Bucks,,,,
Fri Feb 24 2017,8:00 pm,Dallas Mavericks,,Minnesota Timberwolves,,,,
Fri Feb 24 2017,8:00 pm,Los Angeles Lakers,,Oklahoma City Thunder,,,,
Fri Feb 24 2017,7:00 pm,Washington Wizards,,Philadelphia 76ers,,,,
Fri Feb 24 2017,7:30 pm,Boston Celtics,,Toronto Raptors,,,,
Sat Feb 25 2017,8:30 pm,Chicago Bulls,,Cleveland Cavaliers,,,,
Sat Feb 25 2017,8:30 pm,New Orleans Pelicans,,Dallas Mavericks,,,,
Sat Feb 25 2017,10:30 pm,Brooklyn Nets,,Golden State Warriors,,,,
Sat Feb 25 2017,9:00 pm,Minnesota Timberwolves,,Houston Rockets,,,,
Sat Feb 25 2017,8:00 pm,Indiana Pacers,,Miami Heat,,,,
Sat Feb 25 2017,7:30 pm,Philadelphia 76ers,,New York Knicks,,,,
Sat Feb 25 2017,7:00 pm,Atlanta Hawks,,Orlando Magic,,,,
Sat Feb 25 2017,5:00 pm,Charlotte Hornets,,Sacramento Kings,,,,
Sun Feb 26 2017,5:00 pm,Memphis Grizzlies,,Denver Nuggets,,,,
Sun Feb 26 2017,6:00 pm,Boston Celtics,,Detroit Pistons,,,,
Sun Feb 26 2017,9:30 pm,Charlotte Hornets,,Los Angeles Clippers,,,,
Sun Feb 26 2017,3:30 pm,San Antonio Spurs,,Los Angeles Lakers,,,,
Sun Feb 26 2017,3:30 pm,Phoenix Suns,,Milwaukee Bucks,,,,
Sun Feb 26 2017,7:00 pm,New Orleans Pelicans,,Oklahoma City Thunder,,,,
Sun Feb 26 2017,6:00 pm,Portland Trail Blazers,,Toronto Raptors,,,,
Sun Feb 26 2017,5:00 pm,Utah Jazz,,Washington Wizards,,,,
Mon Feb 27 2017,7:30 pm,Atlanta Hawks,,Boston Celtics,,,,
Mon Feb 27 2017,7:00 pm,Milwaukee Bucks,,Cleveland Cavaliers,,,,
Mon Feb 27 2017,9:30 pm,Miami Heat,,Dallas Mavericks,,,,
Mon Feb 27 2017,8:00 pm,Indiana Pacers,,Houston Rockets,,,,
Mon Feb 27 2017,7:00 pm,Toronto Raptors,,New York Knicks,,,,
Mon Feb 27 2017,7:00 pm,Golden State Warriors,,Philadelphia 76ers,,,,
Mon Feb 27 2017,10:30 pm,Minnesota Timberwolves,,Sacramento Kings,,,,
Tue Feb 28 2017,8:00 pm,Denver Nuggets,,Chicago Bulls,,,,
Tue Feb 28 2017,7:30 pm,Portland Trail Blazers,,Detroit Pistons,,,,
Tue Feb 28 2017,10:30 pm,Charlotte Hornets,,Los Angeles Lakers,,,,
Tue Feb 28 2017,8:00 pm,Phoenix Suns,,Memphis Grizzlies,,,,
Tue Feb 28 2017,8:00 pm,Utah Jazz,,Oklahoma City Thunder,,,,
Tue Feb 28 2017,7:00 pm,Golden State Warriors,,Washington Wizards,,,,
Wed Mar 1 2017,7:30 pm,Dallas Mavericks,,Atlanta Hawks,,,,
Wed Mar 1 2017,8:00 pm,Cleveland Cavaliers,,Boston Celtics,,,,
Wed Mar 1 2017,10:30 pm,Houston Rockets,,Los Angeles Clippers,,,,
Wed Mar 1 2017,7:30 pm,Philadelphia 76ers,,Miami Heat,,,,
Wed Mar 1 2017,8:00 pm,Denver Nuggets,,Milwaukee Bucks,,,,
Wed Mar 1 2017,8:00 pm,Detroit Pistons,,New Orleans Pelicans,,,,
Wed Mar 1 2017,7:00 pm,New York Knicks,,Orlando Magic,,,,
Wed Mar 1 2017,10:30 pm,Brooklyn Nets,,Sacramento Kings,,,,
Wed Mar 1 2017,8:30 pm,Indiana Pacers,,San Antonio Spurs,,,,
Wed Mar 1 2017,7:30 pm,Washington Wizards,,Toronto Raptors,,,,
Wed Mar 1 2017,9:00 pm,Minnesota Timberwolves,,Utah Jazz,,,,
Thu Mar 2 2017,8:00 pm,Golden State Warriors,,Chicago Bulls,,,,
Thu Mar 2 2017,9:00 pm,Charlotte Hornets,,Phoenix Suns,,,,
Thu Mar 2 2017,10:30 pm,Oklahoma City Thunder,,Portland Trail Blazers,,,,
Fri Mar 3 2017,8:00 pm,Cleveland Cavaliers,,Atlanta Hawks,,,,
Fri Mar 3 2017,8:30 pm,Memphis Grizzlies,,Dallas Mavericks,,,,
Fri Mar 3 2017,10:30 pm,Boston Celtics,,Los Angeles Lakers,,,,
Fri Mar 3 2017,8:00 pm,Los Angeles Clippers,,Milwaukee Bucks,,,,
Fri Mar 3 2017,9:30 pm,San Antonio Spurs,,New Orleans Pelicans,,,,
Fri Mar 3 2017,7:00 pm,Miami Heat,,Orlando Magic,,,,
Fri Mar 3 2017,7:00 pm,New York Knicks,,Philadelphia 76ers,,,,
Fri Mar 3 2017,9:00 pm,Oklahoma City Thunder,,Phoenix Suns,,,,
Fri Mar 3 2017,9:00 pm,Brooklyn Nets,,Utah Jazz,,,,
Fri Mar 3 2017,7:00 pm,Toronto Raptors,,Washington Wizards,,,,
Sat Mar 4 2017,8:30 pm,Los Angeles Clippers,,Chicago Bulls,,,,
Sat Mar 4 2017,9:00 pm,Charlotte Hornets,,Denver Nuggets,,,,
Sat Mar 4 2017,9:00 pm,Memphis Grizzlies,,Houston Rockets,,,,
Sat Mar 4 2017,8:00 pm,Cleveland Cavaliers,,Miami Heat,,,,
Sat Mar 4 2017,8:00 pm,Toronto Raptors,,Milwaukee Bucks,,,,
Sat Mar 4 2017,6:00 pm,Detroit Pistons,,Philadelphia 76ers,,,,
Sat Mar 4 2017,10:00 pm,Brooklyn Nets,,Portland Trail Blazers,,,,
Sat Mar 4 2017,9:00 pm,Minnesota Timberwolves,,San Antonio Spurs,,,,
Sun Mar 5 2017,3:00 pm,Indiana Pacers,,Atlanta Hawks,,,,
Sun Mar 5 2017,8:30 pm,Oklahoma City Thunder,,Dallas Mavericks,,,,
Sun Mar 5 2017,9:30 pm,New Orleans Pelicans,,Los Angeles Lakers,,,,
Sun Mar 5 2017,3:30 pm,Golden State Warriors,,New York Knicks,,,,
Sun Mar 5 2017,5:00 pm,Boston Celtics,,Phoenix Suns,,,,
Sun Mar 5 2017,6:00 pm,Utah Jazz,,Sacramento Kings,,,,
Sun Mar 5 2017,5:00 pm,Orlando Magic,,Washington Wizards,,,,
Mon Mar 6 2017,7:30 pm,Golden State Warriors,,Atlanta Hawks,,,,
Mon Mar 6 2017,8:00 pm,Indiana Pacers,,Charlotte Hornets,,,,
Mon Mar 6 2017,7:00 pm,Miami Heat,,Cleveland Cavaliers,,,,
Mon Mar 6 2017,9:00 pm,Sacramento Kings,,Denver Nuggets,,,,
Mon Mar 6 2017,7:30 pm,Chicago Bulls,,Detroit Pistons,,,,
Mon Mar 6 2017,10:30 pm,Boston Celtics,,Los Angeles Clippers,,,,
Mon Mar 6 2017,8:00 pm,Brooklyn Nets,,Memphis Grizzlies,,,,
Mon Mar 6 2017,8:00 pm,Portland Trail Blazers,,Minnesota Timberwolves,,,,
Mon Mar 6 2017,7:00 pm,New York Knicks,,Orlando Magic,,,,
Mon Mar 6 2017,7:00 pm,Milwaukee Bucks,,Philadelphia 76ers,,,,
Mon Mar 6 2017,8:30 pm,Houston Rockets,,San Antonio Spurs,,,,
Mon Mar 6 2017,9:00 pm,New Orleans Pelicans,,Utah Jazz,,,,
Tue Mar 7 2017,8:30 pm,Los Angeles Lakers,,Dallas Mavericks,,,,
Tue Mar 7 2017,8:00 pm,Portland Trail Blazers,,Oklahoma City Thunder,,,,
Tue Mar 7 2017,9:00 pm,Washington Wizards,,Phoenix Suns,,,,
Wed Mar 8 2017,7:30 pm,Brooklyn Nets,,Atlanta Hawks,,,,
Wed Mar 8 2017,9:00 pm,Washington Wizards,,Denver Nuggets,,,,
Wed Mar 8 2017,10:30 pm,Boston Celtics,,Golden State Warriors,,,,
Wed Mar 8 2017,8:00 pm,Utah Jazz,,Houston Rockets,,,,
Wed Mar 8 2017,8:00 pm,Detroit Pistons,,Indiana Pacers,,,,
Wed Mar 8 2017,7:30 pm,Charlotte Hornets,,Miami Heat,,,,
Wed Mar 8 2017,8:00 pm,New York Knicks,,Milwaukee Bucks,,,,
Wed Mar 8 2017,8:00 pm,Los Angeles Clippers,,Minnesota Timberwolves,,,,
Wed Mar 8 2017,8:00 pm,Toronto Raptors,,New Orleans Pelicans,,,,
Wed Mar 8 2017,7:00 pm,Chicago Bulls,,Orlando Magic,,,,
Wed Mar 8 2017,8:30 pm,Sacramento Kings,,San Antonio Spurs,,,,
Thu Mar 9 2017,7:30 pm,Cleveland Cavaliers,,Detroit Pistons,,,,
Thu Mar 9 2017,8:00 pm,Los Angeles Clippers,,Memphis Grizzlies,,,,
